date,division,admissions_observed,source
2023-01-04,Rajshahi,0,kaggle_shampabanik12
2023-01-04,Rangpur,1,kaggle_shampabanik12
2023-01-04,Sylhet,0,kaggle_shampabanik12
2023-01-05,Barishal,1,kaggle_shampabanik12
2023-01-05,Chattogram,4,kaggle_shampabanik12
2023-01-05,Dhaka,25,kaggle_shampabanik12
2023-01-05,Khulna,0,kaggle_shampabanik12
2023-01-05,Mymensingh,0,kaggle_shampabanik12
2023-01-05,Rajshahi,0,kaggle_shampabanik12
2023-01-05,Rangpur,1,kaggle_shampabanik12
2023-01-05,Sylhet,0,kaggle_shampabanik12
2023-01-06,Barishal,1,kaggle_shampabanik12
2023-01-06,Chattogram,2,kaggle_shampabanik12
2023-01-06,Dhaka,5,kaggle_shampabanik12
2023-01-06,Khulna,2,kaggle_shampabanik12
2023-01-06,Mymensingh,0,kaggle_shampabanik12
2023-01-06,Rajshahi,0,kaggle_shampabanik12
2023-01-06,Rangpur,0,kaggle_shampabanik12
2023-01-06,Sylhet,0,kaggle_shampabanik12
2023-01-07,Barishal,0,kaggle_shampabanik12
2023-01-07,Chattogram,2,kaggle_shampabanik12
2023-01-07,Dhaka,14,kaggle_shampabanik12
2023-01-07,Khulna,0,kaggle_shampabanik12
2023-01-07,Mymensingh,0,kaggle_shampabanik12
2023-01-07,Rajshahi,0,kaggle_shampabanik12
2023-01-07,Rangpur,0,kaggle_shampabanik12
2023-01-07,Sylhet,0,kaggle_shampabanik12
2023-01-08,Barishal,10,kaggle_shampabanik12
2023-01-08,Chattogram,8,kaggle_shampabanik12
2023-01-08,Dhaka,7,kaggle_shampabanik12
2023-01-08,Khulna,1,kaggle_shampabanik12
2023-01-08,Mymensingh,0,kaggle_shampabanik12
2023-01-08,Rajshahi,0,kaggle_shampabanik12
2023-01-08,Rangpur,0,kaggle_shampabanik12
2023-01-08,Sylhet,0,kaggle_shampabanik12
2023-01-09,Barishal,2,kaggle_shampabanik12
2023-01-09,Chattogram,4,kaggle_shampabanik12
2023-01-09,Dhaka,12,kaggle_shampabanik12
2023-01-09,Khulna,2,kaggle_shampabanik12
2023-01-09,Mymensingh,0,kaggle_shampabanik12
2023-01-09,Rajshahi,0,kaggle_shampabanik12
2023-01-09,Rangpur,0,kaggle_shampabanik12
2023-01-09,Sylhet,0,kaggle_shampabanik12
2023-01-10,Barishal,0,kaggle_shampabanik12
2023-01-10,Chattogram,13,kaggle_shampabanik12
2023-01-10,Dhaka,18,kaggle_shampabanik12
2023-01-10,Khulna,1,kaggle_shampabanik12
2023-01-10,Mymensingh,0,kaggle_shampabanik12
2023-01-10,Rajshahi,0,kaggle_shampabanik12
2023-01-10,Rangpur,0,kaggle_shampabanik12
2023-01-10,Sylhet,0,kaggle_shampabanik12
2023-01-11,Barishal,0,kaggle_shampabanik12
2023-01-11,Chattogram,0,kaggle_shampabanik12
2023-01-11,Dhaka,0,kaggle_shampabanik12
2023-01-11,Khulna,0,kaggle_shampabanik12
2023-01-11,Mymensingh,0,kaggle_shampabanik12
2023-01-11,Rajshahi,0,kaggle_shampabanik12
2023-01-11,Rangpur,0,kaggle_shampabanik12
2023-01-11,Sylhet,0,kaggle_shampabanik12
2023-01-12,Barishal,1,kaggle_shampabanik12
2023-01-12,Chattogram,0,kaggle_shampabanik12
2023-01-12,Dhaka,16,kaggle_shampabanik12
2023-01-12,Khulna,0,kaggle_shampabanik12
2023-01-12,Mymensingh,0,kaggle_shampabanik12
2023-01-12,Rajshahi,0,kaggle_shampabanik12
2023-01-12,Rangpur,0,kaggle_shampabanik12
2023-01-12,Sylhet,1,kaggle_shampabanik12
2023-01-13,Barishal,0,kaggle_shampabanik12
2023-01-13,Chattogram,5,kaggle_shampabanik12
2023-01-13,Dhaka,4,kaggle_shampabanik12
2023-01-13,Khulna,0,kaggle_shampabanik12
2023-01-13,Mymensingh,0,kaggle_shampabanik12
2023-01-13,Rajshahi,0,kaggle_shampabanik12
2023-01-13,Rangpur,0,kaggle_shampabanik12
2023-01-13,Sylhet,1,kaggle_shampabanik12
2023-01-14,Barishal,1,kaggle_shampabanik12
2023-01-14,Chattogram,0,kaggle_shampabanik12
2023-01-14,Dhaka,5,kaggle_shampabanik12
2023-01-14,Khulna,0,kaggle_shampabanik12
2023-01-14,Mymensingh,0,kaggle_shampabanik12
2023-01-14,Rajshahi,1,kaggle_shampabanik12
2023-01-14,Rangpur,0,kaggle_shampabanik12
2023-01-14,Sylhet,0,kaggle_shampabanik12
2023-01-15,Barishal,1,kaggle_shampabanik12
2023-01-15,Chattogram,10,kaggle_shampabanik12
2023-01-15,Dhaka,9,kaggle_shampabanik12
2023-01-15,Khulna,1,kaggle_shampabanik12
2023-01-15,Mymensingh,0,kaggle_shampabanik12
2023-01-15,Rajshahi,1,kaggle_shampabanik12
2023-01-15,Rangpur,0,kaggle_shampabanik12
2023-01-15,Sylhet,0,kaggle_shampabanik12
2023-01-16,Barishal,0,kaggle_shampabanik12
2023-01-16,Chattogram,3,kaggle_shampabanik12
2023-01-16,Dhaka,10,kaggle_shampabanik12
2023-01-16,Khulna,0,kaggle_shampabanik12
2023-01-16,Mymensingh,0,kaggle_shampabanik12
2023-01-16,Rajshahi,0,kaggle_shampabanik12
2023-01-16,Rangpur,0,kaggle_shampabanik12
2023-01-16,Sylhet,0,kaggle_shampabanik12
2023-01-17,Barishal,0,kaggle_shampabanik12
2023-01-17,Chattogram,5,kaggle_shampabanik12
2023-01-17,Dhaka,6,kaggle_shampabanik12
2023-01-17,Khulna,1,kaggle_shampabanik12
2023-01-17,Mymensingh,0,kaggle_shampabanik12
2023-01-17,Rajshahi,0,kaggle_shampabanik12
2023-01-17,Rangpur,0,kaggle_shampabanik12
2023-01-17,Sylhet,0,kaggle_shampabanik12
2023-01-18,Barishal,0,kaggle_shampabanik12
2023-01-18,Chattogram,2,kaggle_shampabanik12
2023-01-18,Dhaka,10,kaggle_shampabanik12
2023-01-18,Khulna,1,kaggle_shampabanik12
2023-01-18,Mymensingh,0,kaggle_shampabanik12
2023-01-18,Rajshahi,1,kaggle_shampabanik12
2023-01-18,Rangpur,0,kaggle_shampabanik12
2023-01-18,Sylhet,0,kaggle_shampabanik12
2023-01-19,Barishal,0,kaggle_shampabanik12
2023-01-19,Chattogram,3,kaggle_shampabanik12
2023-01-19,Dhaka,12,kaggle_shampabanik12
2023-01-19,Khulna,0,kaggle_shampabanik12
2023-01-19,Mymensingh,0,kaggle_shampabanik12
2023-01-19,Rajshahi,0,kaggle_shampabanik12
2023-01-19,Rangpur,0,kaggle_shampabanik12
2023-01-19,Sylhet,0,kaggle_shampabanik12
2023-01-20,Barishal,0,kaggle_shampabanik12
2023-01-20,Chattogram,0,kaggle_shampabanik12
2023-01-20,Dhaka,1,kaggle_shampabanik12
2023-01-20,Khulna,0,kaggle_shampabanik12
2023-01-20,Mymensingh,0,kaggle_shampabanik12
2023-01-20,Rajshahi,0,kaggle_shampabanik12
2023-01-20,Rangpur,0,kaggle_shampabanik12
2023-01-20,Sylhet,0,kaggle_shampabanik12
2023-01-21,Barishal,0,kaggle_shampabanik12
2023-01-21,Chattogram,2,kaggle_shampabanik12
2023-01-21,Dhaka,9,kaggle_shampabanik12
2023-01-21,Khulna,0,kaggle_shampabanik12
2023-01-21,Mymensingh,0,kaggle_shampabanik12
2023-01-21,Rajshahi,0,kaggle_shampabanik12
2023-01-21,Rangpur,0,kaggle_shampabanik12
2023-01-21,Sylhet,0,kaggle_shampabanik12
2023-01-22,Barishal,3,kaggle_shampabanik12
2023-01-22,Chattogram,1,kaggle_shampabanik12
2023-01-22,Dhaka,4,kaggle_shampabanik12
2023-01-22,Khulna,0,kaggle_shampabanik12
2023-01-22,Mymensingh,0,kaggle_shampabanik12
2023-01-22,Rajshahi,0,kaggle_shampabanik12
2023-01-22,Rangpur,0,kaggle_shampabanik12
2023-01-22,Sylhet,0,kaggle_shampabanik12
2023-01-23,Barishal,2,kaggle_shampabanik12
2023-01-23,Chattogram,3,kaggle_shampabanik12
2023-01-23,Dhaka,9,kaggle_shampabanik12
2023-01-23,Khulna,0,kaggle_shampabanik12
2023-01-23,Mymensingh,0,kaggle_shampabanik12
2023-01-23,Rajshahi,0,kaggle_shampabanik12
2023-01-23,Rangpur,0,kaggle_shampabanik12
2023-01-23,Sylhet,0,kaggle_shampabanik12
2023-01-24,Barishal,2,kaggle_shampabanik12
2023-01-24,Chattogram,3,kaggle_shampabanik12
2023-01-24,Dhaka,9,kaggle_shampabanik12
2023-01-24,Khulna,0,kaggle_shampabanik12
2023-01-24,Mymensingh,0,kaggle_shampabanik12
2023-01-24,Rajshahi,0,kaggle_shampabanik12
2023-01-24,Rangpur,0,kaggle_shampabanik12
2023-01-24,Sylhet,0,kaggle_shampabanik12
2023-01-25,Barishal,2,kaggle_shampabanik12
2023-01-25,Chattogram,2,kaggle_shampabanik12
2023-01-25,Dhaka,7,kaggle_shampabanik12
2023-01-25,Khulna,0,kaggle_shampabanik12
2023-01-25,Mymensingh,0,kaggle_shampabanik12
2023-01-25,Rajshahi,1,kaggle_shampabanik12
2023-01-25,Rangpur,0,kaggle_shampabanik12
2023-01-25,Sylhet,0,kaggle_shampabanik12
2023-01-26,Barishal,0,kaggle_shampabanik12
2023-01-26,Chattogram,0,kaggle_shampabanik12
2023-01-26,Dhaka,0,kaggle_shampabanik12
2023-01-26,Khulna,0,kaggle_shampabanik12
2023-01-26,Mymensingh,0,kaggle_shampabanik12
2023-01-26,Rajshahi,0,kaggle_shampabanik12
2023-01-26,Rangpur,0,kaggle_shampabanik12
2023-01-26,Sylhet,0,kaggle_shampabanik12
2023-01-27,Barishal,0,kaggle_shampabanik12
2023-01-27,Chattogram,0,kaggle_shampabanik12
2023-01-27,Dhaka,2,kaggle_shampabanik12
2023-01-27,Khulna,0,kaggle_shampabanik12
2023-01-27,Mymensingh,0,kaggle_shampabanik12
2023-01-27,Rajshahi,0,kaggle_shampabanik12
2023-01-27,Rangpur,0,kaggle_shampabanik12
2023-01-27,Sylhet,0,kaggle_shampabanik12
2023-01-28,Barishal,2,kaggle_shampabanik12
2023-01-28,Chattogram,1,kaggle_shampabanik12
2023-01-28,Dhaka,3,kaggle_shampabanik12
2023-01-28,Khulna,0,kaggle_shampabanik12
2023-01-28,Mymensingh,0,kaggle_shampabanik12
2023-01-28,Rajshahi,0,kaggle_shampabanik12
2023-01-28,Rangpur,0,kaggle_shampabanik12
2023-01-28,Sylhet,0,kaggle_shampabanik12
2023-01-29,Barishal,0,kaggle_shampabanik12
2023-01-29,Chattogram,4,kaggle_shampabanik12
2023-01-29,Dhaka,8,kaggle_shampabanik12
2023-01-29,Khulna,2,kaggle_shampabanik12
2023-01-29,Mymensingh,0,kaggle_shampabanik12
2023-01-29,Rajshahi,0,kaggle_shampabanik12
2023-01-29,Rangpur,0,kaggle_shampabanik12
2023-01-29,Sylhet,0,kaggle_shampabanik12
2023-01-30,Barishal,1,kaggle_shampabanik12
2023-01-30,Chattogram,0,kaggle_shampabanik12
2023-01-30,Dhaka,4,kaggle_shampabanik12
2023-01-30,Khulna,0,kaggle_shampabanik12
2023-01-30,Mymensingh,0,kaggle_shampabanik12
2023-01-30,Rajshahi,1,kaggle_shampabanik12
2023-01-30,Rangpur,0,kaggle_shampabanik12
2023-01-30,Sylhet,0,kaggle_shampabanik12
2023-01-31,Barishal,3,kaggle_shampabanik12
2023-01-31,Chattogram,2,kaggle_shampabanik12
2023-01-31,Dhaka,7,kaggle_shampabanik12
2023-01-31,Khulna,2,kaggle_shampabanik12
2023-01-31,Mymensingh,0,kaggle_shampabanik12
2023-01-31,Rajshahi,1,kaggle_shampabanik12
2023-01-31,Rangpur,0,kaggle_shampabanik12
2023-01-31,Sylhet,0,kaggle_shampabanik12
2023-02-01,Barishal,0,kaggle_shampabanik12
2023-02-01,Chattogram,0,kaggle_shampabanik12
2023-02-01,Dhaka,2,kaggle_shampabanik12
2023-02-01,Khulna,0,kaggle_shampabanik12
2023-02-01,Mymensingh,0,kaggle_shampabanik12
2023-02-01,Rajshahi,0,kaggle_shampabanik12
2023-02-01,Rangpur,0,kaggle_shampabanik12
2023-02-01,Sylhet,0,kaggle_shampabanik12
2023-02-02,Barishal,0,kaggle_shampabanik12
2023-02-02,Chattogram,2,kaggle_shampabanik12
2023-02-02,Dhaka,4,kaggle_shampabanik12
2023-02-02,Khulna,0,kaggle_shampabanik12
2023-02-02,Mymensingh,0,kaggle_shampabanik12
2023-02-02,Rajshahi,0,kaggle_shampabanik12
2023-02-02,Rangpur,0,kaggle_shampabanik12
2023-02-02,Sylhet,0,kaggle_shampabanik12
2023-02-03,Barishal,0,kaggle_shampabanik12
2023-02-03,Chattogram,0,kaggle_shampabanik12
2023-02-03,Dhaka,2,kaggle_shampabanik12
2023-02-03,Khulna,0,kaggle_shampabanik12
2023-02-03,Mymensingh,0,kaggle_shampabanik12
2023-02-03,Rajshahi,0,kaggle_shampabanik12
2023-02-03,Rangpur,0,kaggle_shampabanik12
2023-02-03,Sylhet,0,kaggle_shampabanik12
2023-02-04,Barishal,0,kaggle_shampabanik12
2023-02-04,Chattogram,3,kaggle_shampabanik12
2023-02-04,Dhaka,7,kaggle_shampabanik12
2023-02-04,Khulna,0,kaggle_shampabanik12
2023-02-04,Mymensingh,0,kaggle_shampabanik12
2023-02-04,Rajshahi,0,kaggle_shampabanik12
2023-02-04,Rangpur,0,kaggle_shampabanik12
2023-02-04,Sylhet,0,kaggle_shampabanik12
2023-02-05,Barishal,0,kaggle_shampabanik12
2023-02-05,Chattogram,2,kaggle_shampabanik12
2023-02-05,Dhaka,3,kaggle_shampabanik12
2023-02-05,Khulna,0,kaggle_shampabanik12
2023-02-05,Mymensingh,0,kaggle_shampabanik12
2023-02-05,Rajshahi,0,kaggle_shampabanik12
2023-02-05,Rangpur,0,kaggle_shampabanik12
2023-02-05,Sylhet,0,kaggle_shampabanik12
2023-02-06,Barishal,0,kaggle_shampabanik12
2023-02-06,Chattogram,4,kaggle_shampabanik12
2023-02-06,Dhaka,7,kaggle_shampabanik12
2023-02-06,Khulna,0,kaggle_shampabanik12
2023-02-06,Mymensingh,0,kaggle_shampabanik12
2023-02-06,Rajshahi,0,kaggle_shampabanik12
2023-02-06,Rangpur,0,kaggle_shampabanik12
2023-02-06,Sylhet,0,kaggle_shampabanik12
2023-02-07,Barishal,1,kaggle_shampabanik12
2023-02-07,Chattogram,2,kaggle_shampabanik12
2023-02-07,Dhaka,4,kaggle_shampabanik12
2023-02-07,Khulna,0,kaggle_shampabanik12
2023-02-07,Mymensingh,0,kaggle_shampabanik12
2023-02-07,Rajshahi,0,kaggle_shampabanik12
2023-02-07,Rangpur,0,kaggle_shampabanik12
2023-02-07,Sylhet,0,kaggle_shampabanik12
2023-02-08,Barishal,0,kaggle_shampabanik12
2023-02-08,Chattogram,3,kaggle_shampabanik12
2023-02-08,Dhaka,5,kaggle_shampabanik12
2023-02-08,Khulna,1,kaggle_shampabanik12
2023-02-08,Mymensingh,0,kaggle_shampabanik12
2023-02-08,Rajshahi,0,kaggle_shampabanik12
2023-02-08,Rangpur,0,kaggle_shampabanik12
2023-02-08,Sylhet,0,kaggle_shampabanik12
2023-02-09,Barishal,3,kaggle_shampabanik12
2023-02-09,Chattogram,0,kaggle_shampabanik12
2023-02-09,Dhaka,3,kaggle_shampabanik12
2023-02-09,Khulna,0,kaggle_shampabanik12
2023-02-09,Mymensingh,0,kaggle_shampabanik12
2023-02-09,Rajshahi,0,kaggle_shampabanik12
2023-02-09,Rangpur,0,kaggle_shampabanik12
2023-02-09,Sylhet,0,kaggle_shampabanik12
2023-02-10,Barishal,0,kaggle_shampabanik12
2023-02-10,Chattogram,0,kaggle_shampabanik12
2023-02-10,Dhaka,30,kaggle_shampabanik12
2023-02-10,Khulna,0,kaggle_shampabanik12
2023-02-10,Mymensingh,0,kaggle_shampabanik12
2023-02-10,Rajshahi,0,kaggle_shampabanik12
2023-02-10,Rangpur,0,kaggle_shampabanik12
2023-02-10,Sylhet,0,kaggle_shampabanik12
2023-02-11,Barishal,0,kaggle_shampabanik12
2023-02-11,Chattogram,1,kaggle_shampabanik12
2023-02-11,Dhaka,42,kaggle_shampabanik12
2023-02-11,Khulna,0,kaggle_shampabanik12
2023-02-11,Mymensingh,0,kaggle_shampabanik12
2023-02-11,Rajshahi,0,kaggle_shampabanik12
2023-02-11,Rangpur,0,kaggle_shampabanik12
2023-02-11,Sylhet,0,kaggle_shampabanik12
2023-02-12,Barishal,8,kaggle_shampabanik12
2023-02-12,Chattogram,0,kaggle_shampabanik12
2023-02-12,Dhaka,6,kaggle_shampabanik12
2023-02-12,Khulna,0,kaggle_shampabanik12
2023-02-12,Mymensingh,0,kaggle_shampabanik12
2023-02-12,Rajshahi,0,kaggle_shampabanik12
2023-02-12,Rangpur,0,kaggle_shampabanik12
2023-02-12,Sylhet,0,kaggle_shampabanik12
2023-02-13,Barishal,0,kaggle_shampabanik12
2023-02-13,Chattogram,2,kaggle_shampabanik12
2023-02-13,Dhaka,3,kaggle_shampabanik12
2023-02-13,Khulna,0,kaggle_shampabanik12
2023-02-13,Mymensingh,0,kaggle_shampabanik12
2023-02-13,Rajshahi,0,kaggle_shampabanik12
2023-02-13,Rangpur,0,kaggle_shampabanik12
2023-02-13,Sylhet,0,kaggle_shampabanik12
2023-02-14,Barishal,0,kaggle_shampabanik12
2023-02-14,Chattogram,4,kaggle_shampabanik12
2023-02-14,Dhaka,6,kaggle_shampabanik12
2023-02-14,Khulna,0,kaggle_shampabanik12
2023-02-14,Mymensingh,0,kaggle_shampabanik12
2023-02-14,Rajshahi,0,kaggle_shampabanik12
2023-02-14,Rangpur,0,kaggle_shampabanik12
2023-02-14,Sylhet,0,kaggle_shampabanik12
2023-02-15,Barishal,0,kaggle_shampabanik12
2023-02-15,Chattogram,2,kaggle_shampabanik12
2023-02-15,Dhaka,6,kaggle_shampabanik12
2023-02-15,Khulna,0,kaggle_shampabanik12
2023-02-15,Mymensingh,0,kaggle_shampabanik12
2023-02-15,Rajshahi,0,kaggle_shampabanik12
2023-02-15,Rangpur,0,kaggle_shampabanik12
2023-02-15,Sylhet,0,kaggle_shampabanik12
2023-02-16,Barishal,0,kaggle_shampabanik12
2023-02-16,Chattogram,0,kaggle_shampabanik12
2023-02-16,Dhaka,0,kaggle_shampabanik12
2023-02-16,Khulna,0,kaggle_shampabanik12
2023-02-16,Mymensingh,0,kaggle_shampabanik12
2023-02-16,Rajshahi,0,kaggle_shampabanik12
2023-02-16,Rangpur,0,kaggle_shampabanik12
2023-02-16,Sylhet,0,kaggle_shampabanik12
2023-02-17,Barishal,0,kaggle_shampabanik12
2023-02-17,Chattogram,0,kaggle_shampabanik12
2023-02-17,Dhaka,0,kaggle_shampabanik12
2023-02-17,Khulna,0,kaggle_shampabanik12
2023-02-17,Mymensingh,0,kaggle_shampabanik12
2023-02-17,Rajshahi,0,kaggle_shampabanik12
2023-02-17,Rangpur,0,kaggle_shampabanik12
2023-02-17,Sylhet,0,kaggle_shampabanik12
2023-02-18,Barishal,0,kaggle_shampabanik12
2023-02-18,Chattogram,3,kaggle_shampabanik12
2023-02-18,Dhaka,0,kaggle_shampabanik12
2023-02-18,Khulna,2,kaggle_shampabanik12
2023-02-18,Mymensingh,0,kaggle_shampabanik12
2023-02-18,Rajshahi,0,kaggle_shampabanik12
2023-02-18,Rangpur,0,kaggle_shampabanik12
2023-02-18,Sylhet,0,kaggle_shampabanik12
2023-02-19,Barishal,1,kaggle_shampabanik12
2023-02-19,Chattogram,0,kaggle_shampabanik12
2023-02-19,Dhaka,3,kaggle_shampabanik12
2023-02-19,Khulna,0,kaggle_shampabanik12
2023-02-19,Mymensingh,0,kaggle_shampabanik12
2023-02-19,Rajshahi,0,kaggle_shampabanik12
2023-02-19,Rangpur,0,kaggle_shampabanik12
2023-02-19,Sylhet,0,kaggle_shampabanik12
2023-02-20,Barishal,0,kaggle_shampabanik12
2023-02-20,Chattogram,2,kaggle_shampabanik12
2023-02-20,Dhaka,2,kaggle_shampabanik12
2023-02-20,Khulna,0,kaggle_shampabanik12
2023-02-20,Mymensingh,0,kaggle_shampabanik12
2023-02-20,Rajshahi,0,kaggle_shampabanik12
2023-02-20,Rangpur,0,kaggle_shampabanik12
2023-02-20,Sylhet,0,kaggle_shampabanik12
2023-02-21,Barishal,0,kaggle_shampabanik12
2023-02-21,Chattogram,0,kaggle_shampabanik12
2023-02-21,Dhaka,1,kaggle_shampabanik12
2023-02-21,Khulna,0,kaggle_shampabanik12
2023-02-21,Mymensingh,0,kaggle_shampabanik12
2023-02-21,Rajshahi,0,kaggle_shampabanik12
2023-02-21,Rangpur,0,kaggle_shampabanik12
2023-02-21,Sylhet,0,kaggle_shampabanik12
2023-02-22,Barishal,1,kaggle_shampabanik12
2023-02-22,Chattogram,3,kaggle_shampabanik12
2023-02-22,Dhaka,4,kaggle_shampabanik12
2023-02-22,Khulna,0,kaggle_shampabanik12
2023-02-22,Mymensingh,0,kaggle_shampabanik12
2023-02-22,Rajshahi,0,kaggle_shampabanik12
2023-02-22,Rangpur,0,kaggle_shampabanik12
2023-02-22,Sylhet,0,kaggle_shampabanik12
2023-02-23,Barishal,1,kaggle_shampabanik12
2023-02-23,Chattogram,0,kaggle_shampabanik12
2023-02-23,Dhaka,4,kaggle_shampabanik12
2023-02-23,Khulna,0,kaggle_shampabanik12
2023-02-23,Mymensingh,0,kaggle_shampabanik12
2023-02-23,Rajshahi,0,kaggle_shampabanik12
2023-02-23,Rangpur,0,kaggle_shampabanik12
2023-02-23,Sylhet,0,kaggle_shampabanik12
2023-02-24,Barishal,2,kaggle_shampabanik12
2023-02-24,Chattogram,0,kaggle_shampabanik12
2023-02-24,Dhaka,0,kaggle_shampabanik12
2023-02-24,Khulna,0,kaggle_shampabanik12
2023-02-24,Mymensingh,0,kaggle_shampabanik12
2023-02-24,Rajshahi,0,kaggle_shampabanik12
2023-02-24,Rangpur,0,kaggle_shampabanik12
2023-02-24,Sylhet,0,kaggle_shampabanik12
2023-02-25,Barishal,0,kaggle_shampabanik12
2023-02-25,Chattogram,0,kaggle_shampabanik12
2023-02-25,Dhaka,3,kaggle_shampabanik12
2023-02-25,Khulna,1,kaggle_shampabanik12
2023-02-25,Mymensingh,0,kaggle_shampabanik12
2023-02-25,Rajshahi,0,kaggle_shampabanik12
2023-02-25,Rangpur,0,kaggle_shampabanik12
2023-02-25,Sylhet,0,kaggle_shampabanik12
2023-02-26,Barishal,0,kaggle_shampabanik12
2023-02-26,Chattogram,2,kaggle_shampabanik12
2023-02-26,Dhaka,3,kaggle_shampabanik12
2023-02-26,Khulna,3,kaggle_shampabanik12
2023-02-26,Mymensingh,0,kaggle_shampabanik12
2023-02-26,Rajshahi,0,kaggle_shampabanik12
2023-02-26,Rangpur,0,kaggle_shampabanik12
2023-02-26,Sylhet,0,kaggle_shampabanik12
2023-02-27,Barishal,0,kaggle_shampabanik12
2023-02-27,Chattogram,1,kaggle_shampabanik12
2023-02-27,Dhaka,1,kaggle_shampabanik12
2023-02-27,Khulna,0,kaggle_shampabanik12
2023-02-27,Mymensingh,1,kaggle_shampabanik12
2023-02-27,Rajshahi,0,kaggle_shampabanik12
2023-02-27,Rangpur,0,kaggle_shampabanik12
2023-02-27,Sylhet,0,kaggle_shampabanik12
2023-02-28,Barishal,1,kaggle_shampabanik12
2023-02-28,Chattogram,1,kaggle_shampabanik12
2023-02-28,Dhaka,0,kaggle_shampabanik12
2023-02-28,Khulna,0,kaggle_shampabanik12
2023-02-28,Mymensingh,0,kaggle_shampabanik12
2023-02-28,Rajshahi,0,kaggle_shampabanik12
2023-02-28,Rangpur,0,kaggle_shampabanik12
2023-02-28,Sylhet,0,kaggle_shampabanik12
2023-03-01,Barishal,0,kaggle_shampabanik12
2023-03-01,Chattogram,1,kaggle_shampabanik12
2023-03-01,Dhaka,2,kaggle_shampabanik12
2023-03-01,Khulna,0,kaggle_shampabanik12
2023-03-01,Mymensingh,0,kaggle_shampabanik12
2023-03-01,Rajshahi,0,kaggle_shampabanik12
2023-03-01,Rangpur,0,kaggle_shampabanik12
2023-03-01,Sylhet,0,kaggle_shampabanik12
2023-03-02,Barishal,6,kaggle_shampabanik12
2023-03-02,Chattogram,4,kaggle_shampabanik12
2023-03-02,Dhaka,6,kaggle_shampabanik12
2023-03-02,Khulna,0,kaggle_shampabanik12
2023-03-02,Mymensingh,0,kaggle_shampabanik12
2023-03-02,Rajshahi,0,kaggle_shampabanik12
2023-03-02,Rangpur,0,kaggle_shampabanik12
2023-03-02,Sylhet,0,kaggle_shampabanik12
2023-03-03,Barishal,0,kaggle_shampabanik12
2023-03-03,Chattogram,0,kaggle_shampabanik12
2023-03-03,Dhaka,0,kaggle_shampabanik12
2023-03-03,Khulna,0,kaggle_shampabanik12
2023-03-03,Mymensingh,1,kaggle_shampabanik12
2023-03-03,Rajshahi,0,kaggle_shampabanik12
2023-03-03,Rangpur,0,kaggle_shampabanik12
2023-03-03,Sylhet,0,kaggle_shampabanik12
2023-03-04,Barishal,0,kaggle_shampabanik12
2023-03-04,Chattogram,0,kaggle_shampabanik12
2023-03-04,Dhaka,1,kaggle_shampabanik12
2023-03-04,Khulna,1,kaggle_shampabanik12
2023-03-04,Mymensingh,0,kaggle_shampabanik12
2023-03-04,Rajshahi,0,kaggle_shampabanik12
2023-03-04,Rangpur,0,kaggle_shampabanik12
2023-03-04,Sylhet,0,kaggle_shampabanik12
2023-03-05,Barishal,0,kaggle_shampabanik12
2023-03-05,Chattogram,0,kaggle_shampabanik12
2023-03-05,Dhaka,4,kaggle_shampabanik12
2023-03-05,Khulna,0,kaggle_shampabanik12
2023-03-05,Mymensingh,0,kaggle_shampabanik12
2023-03-05,Rajshahi,0,kaggle_shampabanik12
2023-03-05,Rangpur,0,kaggle_shampabanik12
2023-03-05,Sylhet,0,kaggle_shampabanik12
2023-03-06,Barishal,1,kaggle_shampabanik12
2023-03-06,Chattogram,2,kaggle_shampabanik12
2023-03-06,Dhaka,5,kaggle_shampabanik12
2023-03-06,Khulna,0,kaggle_shampabanik12
2023-03-06,Mymensingh,0,kaggle_shampabanik12
2023-03-06,Rajshahi,0,kaggle_shampabanik12
2023-03-06,Rangpur,0,kaggle_shampabanik12
2023-03-06,Sylhet,0,kaggle_shampabanik12
2023-03-07,Barishal,0,kaggle_shampabanik12
2023-03-07,Chattogram,0,kaggle_shampabanik12
2023-03-07,Dhaka,2,kaggle_shampabanik12
2023-03-07,Khulna,0,kaggle_shampabanik12
2023-03-07,Mymensingh,0,kaggle_shampabanik12
2023-03-07,Rajshahi,0,kaggle_shampabanik12
2023-03-07,Rangpur,0,kaggle_shampabanik12
2023-03-07,Sylhet,0,kaggle_shampabanik12
2023-03-08,Barishal,0,kaggle_shampabanik12
2023-03-08,Chattogram,0,kaggle_shampabanik12
2023-03-08,Dhaka,1,kaggle_shampabanik12
2023-03-08,Khulna,0,kaggle_shampabanik12
2023-03-08,Mymensingh,0,kaggle_shampabanik12
2023-03-08,Rajshahi,0,kaggle_shampabanik12
2023-03-08,Rangpur,0,kaggle_shampabanik12
2023-03-08,Sylhet,0,kaggle_shampabanik12
2023-03-09,Barishal,0,kaggle_shampabanik12
2023-03-09,Chattogram,0,kaggle_shampabanik12
2023-03-09,Dhaka,7,kaggle_shampabanik12
2023-03-09,Khulna,0,kaggle_shampabanik12
2023-03-09,Mymensingh,0,kaggle_shampabanik12
2023-03-09,Rajshahi,0,kaggle_shampabanik12
2023-03-09,Rangpur,0,kaggle_shampabanik12
2023-03-09,Sylhet,0,kaggle_shampabanik12
2023-03-10,Barishal,1,kaggle_shampabanik12
2023-03-10,Chattogram,0,kaggle_shampabanik12
2023-03-10,Dhaka,0,kaggle_shampabanik12
